Cliente ID,Edad,Genero,Item Comprado,Categoria,Cantidad de Compra (USD),Ubicacion,Tamaño,Color,Temporada,Calificacion de Reviews,Status de Suscripcion,Tipo de Envio,Descuento Aplicado ,Promocion Usada,Compras Anteriores,Metodo de Pago,Frecuencia de Compras
1108,69,Masculino,Tennis,Calzado,62,Texas,M,Durazno,Otoño,2.8,No,Recojer en Tienda,Si,Si,26,Transferencia Bancaria ,Semanalmente
1109,27,Masculino,Shorts,Vestimenta,25,Nebraska,M,Teal,Otoño,2.8,No,Standard,Si,Si,50,Efectivo,Quincena
1110,66,Masculino,Hoodie,Vestimenta,97,Oklahoma,L,Violeta,Invierno,,No,Envio Dia Siguiente,Si,Si,2,Venmo,Semanalmente
1111,28,Masculino,Hoodie,Vestimenta,61,Texas,L,Cyan,Otoño,3,No,Standard,Si,Si,31,Efectivo,Cada 2 semanas
1112,22,Masculino,Zapatos,Calzado,66,New York,S,Olive,Verano,4.1,No,Envio Dia Siguiente,Si,Si,4,Tarjeta de Credito,Cada 2 semanas
1113,69,Masculino,Hoodie,Vestimenta,67,Washington,XL,Rosa,Primavera,4.6,No,Envio Gratis,Si,Si,32,PayPal,Trimestral
1114,28,Masculino,Lentes de sol,Accesorios,80,Maryland,M,Morado,Verano,4.8,No,Envio Dia Siguiente,Si,Si,11,PayPal,Cada 2 semanas
1115,55,Masculino,Falda,Vestimenta,25,New Hampshire,L,Violeta,Otoño,2.6,No,Envio Dia Siguiente,Si,Si,47,Transferencia Bancaria ,Cada 3 Meses
1116,30,Masculino,Sombrero,Accesorios,58,New York,S,Durazno,Otoño,4,No,Envio 2-Dias,Si,Si,37,Efectivo,Semanalmente
1117,67,Masculino,Mochila,Accesorios,96,Hawaii,M,Charcoal,Invierno,4.2,No,Express,Si,Si,39,PayPal,Quincena
1118,25,Masculino,Lentes de sol,Accesorios,77,California,L,Lavender,Primavera,4.5,No,Recojer en Tienda,Si,Si,24,Tarjeta de Credito,Mensualmente
1119,49,Masculino,Cinto,Accesorios,65,Indiana,M,Morado,Verano,4.9,No,Standard,Si,Si,11,PayPal,Cada 3 Meses
1120,34,Masculino,Joyeria,Accesorios,36,Louisiana,M,Indigo,Primavera,3.1,No,Standard,Si,Si,36,Tarjeta de Credito,Semanalmente
1121,22,Masculino,Tennis,Calzado,84,Pennsylvania,M,Magenta,Invierno,4,No,Envio Dia Siguiente,Si,Si,40,Tarjeta de Debito,Mensualmente
1122,63,Masculino,Playera,Vestimenta,58,Florida,XL,Durazno,Otoño,3.2,No,Express,Si,Si,25,Efectivo,Trimestral
1123,70,Masculino,Bolsa,Accesorios,62,North Carolina,S,Charcoal,Primavera,4.3,No,Envio 2-Dias,Si,Si,12,Tarjeta de Credito,Anualmente
1124,36,Masculino,Sombrero,Accesorios,67,Massachusetts,S,Morado,Otoño,2.5,No,Recojer en Tienda,Si,Si,38,Efectivo,Mensualmente
1125,42,Masculino,Sueter,Vestimenta,20,Iowa,M,Naranja,Primavera,,No,Express,Si,Si,40,Efectivo,Trimestral
1126,27,Masculino,Sandalias,Calzado,90,North Dakota,M,Lavender,Verano,2.7,No,Envio 2-Dias,Si,Si,10,Transferencia Bancaria ,Semanalmente
1127,23,Masculino,Bufanda,Accesorios,58,Iowa,L,Beige,Invierno,3.4,No,Standard,Si,Si,47,Venmo,Quincena
1128,50,Masculino,Camiseta,Vestimenta,53,Delaware,XL,Maroon,Primavera,4.8,No,Recojer en Tienda,Si,Si,22,Tarjeta de Debito,Mensualmente
1129,56,Masculino,Guantes,Accesorios,30,New York,L,Charcoal,Invierno,4.7,No,Envio Dia Siguiente,Si,Si,35,Tarjeta de Debito,Mensualmente
1130,37,Masculino,Hoodie,Vestimenta,65,New Hampshire,XL,Blanco,Invierno,4.7,No,Express,Si,Si,46,Venmo,Quincena
1131,67,Masculino,Joyeria,Accesorios,41,Kentucky,M,Lavender,Verano,3.9,No,Standard,Si,Si,30,PayPal,Cada 2 semanas
1132,67,Masculino,Camiseta,Vestimenta,73,Illinois,M,Negro,Primavera,3.7,No,Express,Si,Si,20,Transferencia Bancaria ,Mensualmente
1133,50,Masculino,Hoodie,Vestimenta,98,North Carolina,S,Teal,Primavera,4.3,No,Recojer en Tienda,Si,Si,25,Efectivo,Quincena
1134,36,Masculino,Zapatos,Calzado,36,Connecticut,XL,Magenta,Invierno,4.1,No,Envio 2-Dias,Si,Si,29,Efectivo,Semanalmente
1135,62,Masculino,Playera,Vestimenta,81,Wisconsin,M,Cafe,Verano,,No,Express,Si,Si,2,Venmo,Cada 3 Meses
1136,65,Masculino,Falda,Vestimenta,90,Massachusetts,L,Durazno,Invierno,3.6,No,Envio 2-Dias,Si,Si,32,Transferencia Bancaria ,Trimestral
1137,23,Masculino,Bolsa,Accesorios,83,Illinois,S,Cyan,Verano,4.8,No,Envio Gratis,Si,Si,37,Efectivo,Mensualmente
1138,46,Masculino,Camiseta,Vestimenta,91,New Mexico,XL,Rosa,Invierno,2.8,No,Envio 2-Dias,Si,Si,16,Transferencia Bancaria ,Cada 3 Meses
1139,18,Masculino,Pantalones,Vestimenta,36,Iowa,M,Morado,Verano,4.7,No,Express,Si,Si,32,Venmo,Quincena
1140,58,Masculino,Abrigo,Ropa exterior,53,Alabama,L,Morado,Primavera,3.9,No,Standard,Si,Si,42,Tarjeta de Debito,Cada 2 semanas
1141,31,Masculino,Jeans,Vestimenta,39,Maryland,M,Blanco,Invierno,2.6,No,Recojer en Tienda,Si,Si,6,Tarjeta de Credito,Cada 3 Meses
1142,39,Masculino,Guantes,Accesorios,33,Ohio,S,Plateado,Invierno,4.7,No,Envio Dia Siguiente,Si,Si,23,PayPal,Quincena
1143,69,Masculino,Playera,Vestimenta,76,Ohio,L,Verde,Primavera,3.5,No,Recojer en Tienda,Si,Si,27,Venmo,Cada 2 semanas
1144,68,Masculino,Botas,Calzado,23,Nevada,L,Teal,Invierno,4.4,No,Standard,Si,Si,43,PayPal,Trimestral
1145,41,Masculino,Jeans,Vestimenta,54,South Carolina,S,Indigo,Otoño,4.4,No,Envio 2-Dias,Si,Si,25,Transferencia Bancaria ,Quincena
1146,31,Masculino,Tennis,Calzado,89,Nevada,L,Rosa,Verano,3,No,Express,Si,Si,30,Efectivo,Cada 3 Meses
1147,48,Masculino,Tennis,Calzado,38,Wisconsin,M,Indigo,Verano,4.2,No,Standard,Si,Si,7,Transferencia Bancaria ,Cada 3 Meses
1148,59,Masculino,Sombrero,Accesorios,36,Tennessee,XL,Rojo,Invierno,4.3,No,Envio Dia Siguiente,Si,Si,17,Tarjeta de Debito,Anualmente
1149,34,Masculino,Pantalones,Vestimenta,66,Florida,M,Violeta,Primavera,2.6,No,Recojer en Tienda,Si,Si,10,PayPal,Quincena
1150,21,Masculino,Joyeria,Accesorios,42,Georgia,L,Cyan,Primavera,3.3,No,Recojer en Tienda,Si,Si,40,Venmo,Anualmente
1151,29,Masculino,Joyeria,Accesorios,36,Kentucky,S,Rojo,Invierno,2.7,No,Envio Dia Siguiente,Si,Si,50,Venmo,Cada 2 semanas
1152,41,Masculino,Blusa,Vestimenta,86,Ohio,M,Gris,Primavera,,No,Express,Si,Si,24,Tarjeta de Credito,Semanalmente
1153,62,Masculino,Bolsa,Accesorios,49,Connecticut,M,Dorado,Otoño,4,No,Standard,Si,Si,8,PayPal,Cada 3 Meses
1154,27,Masculino,Camiseta,Vestimenta,41,Idaho,M,Rosa,Verano,4,No,Envio Gratis,Si,Si,6,Transferencia Bancaria ,Trimestral
1155,49,Masculino,Vestido,Vestimenta,82,Georgia,L,Cyan,Primavera,2.9,No,Envio 2-Dias,Si,Si,44,Tarjeta de Credito,Cada 2 semanas
1156,67,Masculino,Playera,Vestimenta,53,Tennessee,S,Rojo,Otoño,2.6,No,Express,Si,Si,47,PayPal,Trimestral
1157,20,Masculino,Zapatos,Calzado,21,Hawaii,M,Dorado,Verano,4.8,No,Express,Si,Si,6,Venmo,Cada 3 Meses
1158,37,Masculino,Cinto,Accesorios,66,Maryland,M,Charcoal,Otoño,4.4,No,Standard,Si,Si,11,Efectivo,Trimestral
1159,69,Masculino,Cinto,Accesorios,89,Nevada,L,Naranja,Verano,4,No,Envio 2-Dias,Si,Si,41,Transferencia Bancaria ,Anualmente
1160,66,Masculino,Bolsa,Accesorios,55,New Hampshire,L,Azul,Otoño,3.6,No,Envio 2-Dias,Si,Si,46,Venmo,Cada 3 Meses
1161,37,Masculino,Bufanda,Accesorios,42,North Dakota,S,Azul,Verano,3.2,No,Envio Dia Siguiente,Si,Si,9,Venmo,Cada 2 semanas
1162,63,Masculino,Shorts,Vestimenta,52,Oklahoma,S,Naranja,Otoño,3.1,No,Envio 2-Dias,Si,Si,37,PayPal,Mensualmente
1163,47,Masculino,Sandalias,Calzado,92,North Carolina,M,Azul,Invierno,4.2,No,Express,Si,Si,13,PayPal,Semanalmente
1164,26,Masculino,Pantalones,Vestimenta,56,Tennessee,L,Blanco,Verano,3,No,Envio 2-Dias,Si,Si,24,Tarjeta de Debito,Mensualmente
1165,68,Masculino,Vestido,Vestimenta,96,Montana,M,Verde,Invierno,4.2,No,Standard,Si,Si,47,PayPal,Trimestral
1166,51,Masculino,Playera,Vestimenta,64,Wisconsin,M,Plateado,Invierno,2.9,No,Envio Dia Siguiente,Si,Si,21,Venmo,Cada 3 Meses
1167,48,Masculino,Vestido,Vestimenta,48,Connecticut,S,Lavender,Invierno,3.7,No,Recojer en Tienda,Si,Si,22,Venmo,Quincena
1168,60,Masculino,Calcetines,Vestimenta,83,New Jersey,XL,Beige,Verano,3.6,No,Envio Gratis,Si,Si,16,PayPal,Trimestral
1169,68,Masculino,Bufanda,Accesorios,91,Mississippi,L,Violeta,Verano,3.6,No,Standard,Si,Si,37,Tarjeta de Debito,Quincena
1170,25,Masculino,Mochila,Accesorios,94,Wyoming,S,Gris,Otoño,4.5,No,Envio 2-Dias,Si,Si,3,Efectivo,Anualmente
1171,57,Masculino,Falda,Vestimenta,62,Illinois,S,Rojo,Primavera,3.2,No,Express,Si,Si,33,Efectivo,Cada 2 semanas
1172,41,Masculino,Calcetines,Vestimenta,55,Louisiana,M,Lavender,Primavera,3.9,No,Envio Dia Siguiente,Si,Si,15,Tarjeta de Debito,Anualmente
1173,59,Masculino,Abrigo,Ropa exterior,68,Oregon,L,Durazno,Primavera,4.6,No,Recojer en Tienda,Si,Si,42,Transferencia Bancaria ,Cada 2 semanas
1174,44,Masculino,Joyeria,Accesorios,76,South Dakota,M,Indigo,Invierno,2.5,No,Express,Si,Si,42,Efectivo,Cada 2 semanas
1175,42,Masculino,Mochila,Accesorios,31,Michigan,M,Negro,Invierno,4.3,No,Express,Si,Si,19,Transferencia Bancaria ,Cada 2 semanas
1176,35,Masculino,Cinto,Accesorios,81,New Jersey,M,Beige,Primavera,4.1,No,Recojer en Tienda,Si,Si,26,PayPal,Trimestral
1177,36,Masculino,Vestido,Vestimenta,83,Oregon,M,Rojo,Invierno,,No,Envio Gratis,Si,Si,39,PayPal,Trimestral
1178,54,Masculino,Falda,Vestimenta,21,Iowa,M,Negro,Primavera,4.8,No,Standard,Si,Si,24,Tarjeta de Debito,Mensualmente
1179,37,Masculino,Vestido,Vestimenta,22,South Carolina,M,Teal,Primavera,4.9,No,Express,Si,Si,23,Tarjeta de Debito,Anualmente
1180,20,Masculino,Playera,Vestimenta,33,Indiana,M,Azul,Verano,2.8,No,Envio Gratis,Si,Si,44,Transferencia Bancaria ,Anualmente
1181,23,Masculino,Falda,Vestimenta,23,Oregon,S,Beige,Primavera,4.9,No,Standard,Si,Si,34,Efectivo,Mensualmente
1182,61,Masculino,Shorts,Vestimenta,96,New York,L,Teal,Verano,3.5,No,Envio Gratis,Si,Si,43,Transferencia Bancaria ,Trimestral
1183,37,Masculino,Joyeria,Accesorios,21,New Mexico,M,Maroon,Primavera,3.8,No,Express,Si,Si,45,PayPal,Trimestral
1184,23,Masculino,Pantalones,Vestimenta,39,Louisiana,M,Amarillo,Primavera,4.5,No,Envio 2-Dias,Si,Si,4,Tarjeta de Credito,Semanalmente
1185,63,Masculino,Cinto,Accesorios,73,South Carolina,S,Indigo,Otoño,3.4,No,Express,Si,Si,19,Tarjeta de Credito,Anualmente
1186,47,Masculino,Jeans,Vestimenta,64,Maine,M,Magenta,Primavera,3.9,No,Standard,Si,Si,29,Tarjeta de Credito,Mensualmente
1187,63,Masculino,Jeans,Vestimenta,68,Indiana,M,Beige,Verano,4.1,No,Envio 2-Dias,Si,Si,27,Tarjeta de Credito,Anualmente
1188,56,Masculino,Sombrero,Accesorios,89,Iowa,L,Maroon,Otoño,3,No,Express,Si,Si,37,Tarjeta de Credito,Cada 3 Meses
1189,68,Masculino,Blusa,Vestimenta,29,Mississippi,M,Magenta,Verano,3.3,No,Envio Dia Siguiente,Si,Si,11,Tarjeta de Credito,Semanalmente
1190,64,Masculino,Camiseta,Vestimenta,97,Arkansas,XL,Teal,Verano,,No,Envio Gratis,Si,Si,28,Tarjeta de Debito,Anualmente
1191,62,Masculino,Camiseta,Vestimenta,45,South Carolina,M,Naranja,Invierno,4.3,No,Envio Dia Siguiente,Si,Si,31,Tarjeta de Credito,Semanalmente
1192,34,Masculino,Playera,Vestimenta,70,Indiana,L,Charcoal,Invierno,4.1,No,Envio Gratis,Si,Si,50,Venmo,Trimestral
1193,49,Masculino,Abrigo,Ropa exterior,56,Florida,M,Turquesa,Verano,4,No,Envio 2-Dias,Si,Si,42,Venmo,Trimestral
1194,40,Masculino,Chaqueta,Ropa exterior,55,Alaska,L,Rosa,Otoño,5,No,Envio 2-Dias,Si,Si,18,Tarjeta de Credito,Quincena
1195,50,Masculino,Hoodie,Vestimenta,46,New York,S,Teal,Invierno,3.1,No,Envio 2-Dias,Si,Si,6,Tarjeta de Credito,Quincena
1196,25,Masculino,Bufanda,Accesorios,95,Texas,M,Blanco,Invierno,4,No,Envio 2-Dias,Si,Si,33,Venmo,Mensualmente
1197,30,Masculino,Cinto,Accesorios,88,North Dakota,M,Maroon,Invierno,3.2,No,Envio 2-Dias,Si,Si,13,Transferencia Bancaria ,Cada 2 semanas
1198,54,Masculino,Tennis,Calzado,92,Vermont,L,Violeta,Otoño,3.9,No,Standard,Si,Si,26,PayPal,Anualmente
1199,40,Masculino,Calcetines,Vestimenta,49,New Jersey,M,Cafe,Verano,3.9,No,Envio 2-Dias,Si,Si,17,Efectivo,Anualmente
1200,49,Masculino,Sandalias,Calzado,89,Maryland,M,Indigo,Otoño,4.5,No,Envio Gratis,Si,Si,3,Tarjeta de Debito,Semanalmente
1201,27,Masculino,Abrigo,Ropa exterior,22,Connecticut,XL,Negro,Invierno,4.4,No,Recojer en Tienda,Si,Si,7,PayPal,Semanalmente
1202,27,Masculino,Zapatos,Calzado,61,Illinois,XL,Negro,Verano,3.1,No,Envio 2-Dias,Si,Si,46,Venmo,Quincena
1203,48,Masculino,Bufanda,Accesorios,29,Maryland,S,Olive,Primavera,2.9,No,Standard,Si,Si,14,Venmo,Cada 3 Meses
1204,40,Masculino,Tennis,Calzado,82,Minnesota,M,Naranja,Invierno,3.7,No,Envio Gratis,Si,Si,23,Transferencia Bancaria ,Anualmente
1205,67,Masculino,Cinto,Accesorios,94,Florida,M,Rosa,Primavera,3.2,No,Envio 2-Dias,Si,Si,20,Tarjeta de Credito,Cada 3 Meses
1206,52,Masculino,Bolsa,Accesorios,99,California,M,Olive,Primavera,3.5,No,Standard,Si,Si,38,Transferencia Bancaria ,Quincena
1207,22,Masculino,Bolsa,Accesorios,59,Mississippi,S,Cyan,Otoño,3,No,Envio Gratis,Si,Si,16,Venmo,Cada 3 Meses
1208,62,Masculino,Botas,Calzado,90,Washington,M,Blanco,Verano,4.1,No,Envio Dia Siguiente,Si,Si,48,Tarjeta de Credito,Cada 3 Meses
1209,20,Masculino,Botas,Calzado,100,Wisconsin,S,Rojo,Invierno,,No,Envio 2-Dias,Si,Si,8,Tarjeta de Debito,Anualmente
1210,41,Masculino,Pantalones,Vestimenta,62,Pennsylvania,M,Azul,Invierno,3.8,No,Envio Dia Siguiente,Si,Si,16,Transferencia Bancaria ,Mensualmente
1211,34,Masculino,Lentes de sol,Accesorios,78,Missouri,M,Olive,Otoño,4.1,No,Envio Dia Siguiente,Si,Si,5,Efectivo,Trimestral
1212,23,Masculino,Hoodie,Vestimenta,94,Oklahoma,M,Verde,Primavera,4.6,No,Recojer en Tienda,Si,Si,14,Venmo,Cada 3 Meses
1213,32,Masculino,Zapatos,Calzado,74,Pennsylvania,M,Amarillo,Verano,2.5,No,Envio Gratis,Si,Si,18,Tarjeta de Credito,Semanalmente
1214,68,Masculino,Bolsa,Accesorios,52,Kentucky,XL,Negro,Primavera,3.7,No,Express,Si,Si,14,Tarjeta de Debito,Cada 3 Meses
1215,30,Masculino,Chaqueta,Ropa exterior,81,Vermont,M,Azul,Otoño,3.8,No,Envio Gratis,Si,Si,5,Efectivo,Cada 3 Meses
1216,66,Masculino,Blusa,Vestimenta,20,Oregon,L,Rosa,Invierno,2.6,No,Envio 2-Dias,Si,Si,15,Tarjeta de Credito,Cada 3 Meses
1217,62,Masculino,Pantalones,Vestimenta,32,Utah,XL,Lavender,Verano,3.7,No,Envio Gratis,Si,Si,3,Venmo,Cada 3 Meses
1218,50,Masculino,Botas,Calzado,63,Nebraska,XL,Cyan,Otoño,2.6,No,Envio Gratis,Si,Si,12,Efectivo,Cada 3 Meses
1219,55,Masculino,Botas,Calzado,79,Pennsylvania,M,Cyan,Primavera,3.1,No,Recojer en Tienda,Si,Si,43,Efectivo,Cada 3 Meses
1220,19,Masculino,Sueter,Vestimenta,23,Vermont,M,Dorado,Invierno,2.5,No,Envio Dia Siguiente,Si,Si,35,Tarjeta de Credito,Cada 2 semanas
1221,67,Masculino,Guantes,Accesorios,64,Kentucky,M,Verde,Invierno,,No,Express,Si,Si,36,Transferencia Bancaria ,Trimestral
1222,18,Masculino,Calcetines,Vestimenta,69,Iowa,M,Rojo,Invierno,4.5,No,Standard,Si,Si,3,Efectivo,Trimestral
1223,58,Masculino,Jeans,Vestimenta,69,Indiana,L,Magenta,Otoño,3.4,No,Recojer en Tienda,Si,Si,27,Transferencia Bancaria ,Anualmente
1224,69,Masculino,Pantalones,Vestimenta,24,Kansas,L,Rojo,Invierno,3.9,No,Envio Gratis,Si,Si,21,Transferencia Bancaria ,Semanalmente
1225,62,Masculino,Shorts,Vestimenta,50,Illinois,M,Amarillo,Verano,3.7,No,Recojer en Tienda,Si,Si,18,Venmo,Semanalmente
1226,28,Masculino,Guantes,Accesorios,97,North Carolina,S,Turquesa,Otoño,2.6,No,Envio Gratis,Si,Si,16,Tarjeta de Debito,Semanalmente
1227,53,Masculino,Sandalias,Calzado,91,Ohio,S,Cyan,Otoño,3.4,No,Recojer en Tienda,Si,Si,18,Venmo,Cada 2 semanas
1228,27,Masculino,Blusa,Vestimenta,37,Illinois,L,Amarillo,Primavera,4.9,No,Recojer en Tienda,Si,Si,19,Transferencia Bancaria ,Cada 2 semanas
1229,55,Masculino,Chaqueta,Ropa exterior,55,Indiana,S,Amarillo,Invierno,3.9,No,Express,Si,Si,1,Efectivo,Anualmente
1230,34,Masculino,Joyeria,Accesorios,52,Kansas,XL,Maroon,Invierno,3.6,No,Express,Si,Si,39,Transferencia Bancaria ,Anualmente
1231,25,Masculino,Sombrero,Accesorios,80,Illinois,L,Cafe,Primavera,,No,Standard,Si,Si,49,Venmo,Mensualmente
1232,66,Masculino,Calcetines,Vestimenta,79,Pennsylvania,M,Dorado,Primavera,4,No,Envio 2-Dias,Si,Si,43,Tarjeta de Credito,Quincena
1233,57,Masculino,Bolsa,Accesorios,23,New York,M,Charcoal,Verano,3.6,No,Envio Gratis,Si,Si,31,Tarjeta de Debito,Cada 3 Meses
1234,46,Masculino,Pantalones,Vestimenta,73,Utah,L,Beige,Invierno,3.5,No,Envio Dia Siguiente,Si,Si,40,Venmo,Cada 3 Meses
1235,38,Masculino,Guantes,Accesorios,99,New Jersey,M,Indigo,Otoño,4.1,No,Recojer en Tienda,Si,Si,2,Transferencia Bancaria ,Cada 2 semanas
1236,23,Masculino,Sueter,Vestimenta,22,Idaho,M,Rojo,Primavera,3,No,Recojer en Tienda,Si,Si,46,PayPal,Cada 3 Meses
1237,42,Masculino,Sombrero,Accesorios,68,New Mexico,M,Blanco,Verano,4.4,No,Recojer en Tienda,Si,Si,35,Tarjeta de Debito,Cada 3 Meses
1238,25,Masculino,Vestido,Vestimenta,92,Michigan,S,Charcoal,Primavera,4.4,No,Envio 2-Dias,Si,Si,42,Tarjeta de Credito,Trimestral
1239,55,Masculino,Pantalones,Vestimenta,77,Wyoming,M,Violeta,Invierno,3.7,No,Express,Si,Si,3,Venmo,Quincena
1240,62,Masculino,Abrigo,Ropa exterior,37,New Jersey,XL,Magenta,Primavera,4.8,No,Standard,Si,Si,32,Tarjeta de Debito,Cada 3 Meses
1241,41,Masculino,Bufanda,Accesorios,79,New Jersey,L,Blanco,Invierno,2.9,No,Recojer en Tienda,Si,Si,48,Tarjeta de Debito,Anualmente
1242,58,Masculino,Hoodie,Vestimenta,51,Hawaii,XL,Rosa,Invierno,3.1,No,Express,Si,Si,34,Tarjeta de Credito,Semanalmente
1243,56,Masculino,Calcetines,Vestimenta,27,Nevada,M,Lavender,Verano,4,No,Envio Dia Siguiente,Si,Si,15,Transferencia Bancaria ,Trimestral
1244,25,Masculino,Blusa,Vestimenta,23,New Hampshire,S,Rosa,Primavera,3,No,Recojer en Tienda,Si,Si,22,Tarjeta de Debito,Anualmente
1245,70,Masculino,Calcetines,Vestimenta,76,Indiana,S,Plateado,Verano,3.9,No,Envio 2-Dias,Si,Si,2,Efectivo,Mensualmente
1246,42,Masculino,Vestido,Vestimenta,31,New York,M,Violeta,Otoño,3.4,No,Standard,Si,Si,30,Transferencia Bancaria ,Semanalmente
1247,27,Masculino,Hoodie,Vestimenta,60,Louisiana,M,Charcoal,Invierno,2.7,No,Standard,Si,Si,27,Efectivo,Mensualmente
1248,65,Masculino,Playera,Vestimenta,99,Virginia,M,Charcoal,Primavera,,No,Express,Si,Si,18,Venmo,Cada 2 semanas
1249,62,Masculino,Sombrero,Accesorios,37,Wisconsin,XL,Rojo,Invierno,3,No,Envio Gratis,Si,Si,8,Tarjeta de Credito,Anualmente
1250,62,Masculino,Botas,Calzado,50,Oregon,M,Durazno,Invierno,4.5,No,Express,Si,Si,48,Venmo,Quincena
1251,52,Masculino,Jeans,Vestimenta,26,New Hampshire,XL,Morado,Invierno,4.1,No,Envio Gratis,Si,Si,24,Efectivo,Mensualmente
1252,56,Masculino,Shorts,Vestimenta,86,Indiana,XL,Naranja,Primavera,5,No,Envio Dia Siguiente,Si,Si,43,Tarjeta de Credito,Mensualmente
1253,28,Masculino,Sandalias,Calzado,41,Massachusetts,L,Magenta,Otoño,4,No,Standard,Si,Si,8,Efectivo,Trimestral
1254,39,Masculino,Sandalias,Calzado,23,Montana,XL,Rojo,Invierno,4.9,No,Express,Si,Si,49,PayPal,Anualmente
1255,54,Masculino,Tennis,Calzado,56,California,XL,Negro,Primavera,3.3,No,Envio 2-Dias,Si,Si,2,Tarjeta de Credito,Cada 2 semanas
1256,30,Masculino,Sombrero,Accesorios,68,Indiana,M,Durazno,Otoño,4.1,No,Standard,Si,Si,38,Efectivo,Quincena
1257,45,Masculino,Abrigo,Ropa exterior,48,West Virginia,S,Olive,Invierno,3.6,No,Express,Si,Si,4,Efectivo,Quincena
1258,68,Masculino,Vestido,Vestimenta,67,Minnesota,L,Dorado,Primavera,3,No,Envio Gratis,Si,Si,31,Efectivo,Cada 3 Meses
1259,47,Masculino,Botas,Calzado,87,Ohio,XL,Dorado,Primavera,4.1,No,Envio 2-Dias,Si,Si,34,Tarjeta de Debito,Cada 3 Meses
1260,68,Masculino,Falda,Vestimenta,64,Minnesota,M,Turquesa,Otoño,3.9,No,Standard,Si,Si,45,Tarjeta de Credito,Mensualmente
1261,63,Masculino,Camiseta,Vestimenta,93,Virginia,XL,Verde,Primavera,4.1,No,Recojer en Tienda,Si,Si,30,Tarjeta de Debito,Trimestral
1262,20,Masculino,Camiseta,Vestimenta,29,Connecticut,L,Maroon,Verano,2.8,No,Envio Dia Siguiente,Si,Si,2,Tarjeta de Credito,Quincena
1263,29,Masculino,Botas,Calzado,62,Tennessee,L,Cafe,Invierno,4.8,No,Recojer en Tienda,Si,Si,44,Venmo,Mensualmente
1264,41,Masculino,Hoodie,Vestimenta,70,Delaware,L,Cafe,Invierno,4.6,No,Envio 2-Dias,Si,Si,1,Tarjeta de Credito,Cada 2 semanas
1265,52,Masculino,Sueter,Vestimenta,92,Vermont,S,Azul,Invierno,2.5,No,Envio Dia Siguiente,Si,Si,1,Venmo,Cada 2 semanas
1266,32,Masculino,Camiseta,Vestimenta,79,Louisiana,M,Lavender,Primavera,2.7,No,Envio Dia Siguiente,Si,Si,27,Transferencia Bancaria ,Semanalmente
1267,20,Masculino,Blusa,Vestimenta,31,North Dakota,M,Durazno,Otoño,4,No,Standard,Si,Si,14,Tarjeta de Debito,Cada 3 Meses
1268,47,Masculino,Playera,Vestimenta,83,Oregon,S,Gris,Primavera,2.7,No,Standard,Si,Si,41,Efectivo,Semanalmente
1269,23,Masculino,Chaqueta,Ropa exterior,88,Idaho,XL,Charcoal,Invierno,2.9,No,Envio Dia Siguiente,Si,Si,25,Tarjeta de Debito,Cada 2 semanas
1270,43,Masculino,Joyeria,Accesorios,53,Vermont,M,Lavender,Primavera,3,No,Standard,Si,Si,47,PayPal,Trimestral
1271,67,Masculino,Hoodie,Vestimenta,98,West Virginia,M,Verde,Otoño,3.3,No,Standard,Si,Si,20,Efectivo,Anualmente
1272,70,Masculino,Joyeria,Accesorios,57,Kentucky,S,Gris,Primavera,4.3,No,Recojer en Tienda,Si,Si,42,PayPal,Anualmente
1273,35,Masculino,Sandalias,Calzado,80,Wisconsin,M,Naranja,Invierno,4.4,No,Express,Si,Si,16,Transferencia Bancaria ,Mensualmente
1274,41,Masculino,Jeans,Vestimenta,29,Mississippi,L,Plateado,Primavera,4.1,No,Envio Dia Siguiente,Si,Si,32,Tarjeta de Credito,Cada 3 Meses
1275,54,Masculino,Sombrero,Accesorios,73,Missouri,M,Olive,Primavera,3.1,No,Envio 2-Dias,Si,Si,37,PayPal,Trimestral
1276,55,Masculino,Sueter,Vestimenta,32,Arkansas,S,Turquesa,Otoño,4.5,No,Standard,Si,Si,1,PayPal,Mensualmente
1277,51,Masculino,Botas,Calzado,68,Wyoming,L,Turquesa,Primavera,4.8,No,Envio Dia Siguiente,Si,Si,37,Transferencia Bancaria ,Semanalmente
1278,19,Masculino,Blusa,Vestimenta,97,Rhode Island,L,Verde,Primavera,5,No,Express,Si,Si,5,Venmo,Trimestral
1279,28,Masculino,Shorts,Vestimenta,98,Utah,M,Violeta,Otoño,2.8,No,Envio Dia Siguiente,Si,Si,31,Venmo,Quincena
1280,63,Masculino,Hoodie,Vestimenta,56,Maryland,L,Charcoal,Otoño,3.7,No,Express,Si,Si,18,Tarjeta de Debito,Anualmente
1281,30,Masculino,Pantalones,Vestimenta,78,Georgia,L,Blanco,Invierno,4.4,No,Envio 2-Dias,Si,Si,39,Venmo,Cada 3 Meses
1282,29,Masculino,Cinto,Accesorios,81,New Jersey,M,Olive,Primavera,4.5,No,Recojer en Tienda,Si,Si,8,Venmo,Cada 2 semanas
1283,24,Masculino,Camiseta,Vestimenta,68,New Hampshire,L,Violeta,Invierno,3,No,Envio Gratis,Si,Si,20,Venmo,Mensualmente
1284,69,Masculino,Camiseta,Vestimenta,94,Oregon,M,Violeta,Invierno,3.9,No,Envio 2-Dias,Si,Si,23,Tarjeta de Debito,Cada 3 Meses
